doc_id,keyword,difficulty,question_template,suggested_answer_length
cc_news_367_Judge tosses lawsuit by Utah i,lawsuit,intermediate,lawsuitはどのように使われますか？,2-3文
cc_news_367_Judge tosses lawsuit by Utah i,lawsuit,intermediate,lawsuitの利点は何ですか？,2-3文
cc_news_367_Judge tosses lawsuit by Utah i,travel,intermediate,travelはどのように使われますか？,2-3文
cc_news_367_Judge tosses lawsuit by Utah i,travel,intermediate,travelの利点は何ですか？,2-3文
cc_news_368_Joel Johnson selected to coach,Minnesota,advanced,Minnesotaの応用例を挙げてください。,3-5文
cc_news_368_Joel Johnson selected to coach,Minnesota,advanced,Minnesotaの課題と解決策は何ですか？,3-5文
cc_news_368_Joel Johnson selected to coach,assistant,advanced,assistantの応用例を挙げてください。,3-5文
cc_news_368_Joel Johnson selected to coach,assistant,advanced,assistantの課題と解決策は何ですか？,3-5文
cc_news_368_Joel Johnson selected to coach,associate,advanced,associateの応用例を挙げてください。,3-5文
cc_news_368_Joel Johnson selected to coach,associate,advanced,associateの課題と解決策は何ですか？,3-5文
cc_news_369_High hopes as always in first ,Verlander,advanced,Verlanderの応用例を挙げてください。,3-5文
cc_news_369_High hopes as always in first ,Verlander,advanced,Verlanderの課題と解決策は何ですか？,3-5文
cc_news_369_High hopes as always in first ,LAKELAND,advanced,LAKELANDの技術的な詳細を説明してください。,3-5文
cc_news_369_High hopes as always in first ,LAKELAND,advanced,LAKELANDと他の手法との違いは何ですか？,3-5文
cc_news_369_High hopes as always in first ,training,advanced,trainingの応用例を挙げてください。,3-5文
cc_news_369_High hopes as always in first ,training,advanced,trainingの課題と解決策は何ですか？,3-5文
cc_news_369_High hopes as always in first ,workouts,advanced,workoutsの応用例を挙げてください。,3-5文
cc_news_369_High hopes as always in first ,workouts,advanced,workoutsの課題と解決策は何ですか？,3-5文
cc_news_370_Trial starts for teen police s,GREENSBURG,advanced,GREENSBURGの技術的な詳細を説明してください。,3-5文
cc_news_370_Trial starts for teen police s,GREENSBURG,advanced,GREENSBURGと他の手法との違いは何ですか？,3-5文
cc_news_370_Trial starts for teen police s,shooting,advanced,shootingの応用例を挙げてください。,3-5文
cc_news_370_Trial starts for teen police s,shooting,advanced,shootingの課題と解決策は何ですか？,3-5文
cc_news_370_Trial starts for teen police s,selfie,intermediate,selfieはどのように使われますか？,2-3文
cc_news_370_Trial starts for teen police s,selfie,intermediate,selfieの利点は何ですか？,2-3文
cc_news_371_Global GIS Market in Telecom S,TELECOMMUNICATIONS,advanced,TELECOMMUNICATIONSの技術的な詳細を説明してください。,3-5文
cc_news_371_Global GIS Market in Telecom S,TELECOMMUNICATIONS,advanced,TELECOMMUNICATIONSと他の手法との違いは何ですか？,3-5文
cc_news_371_Global GIS Market in Telecom S,TECHNOLOGY,advanced,TECHNOLOGYの技術的な詳細を説明してください。,3-5文
cc_news_371_Global GIS Market in Telecom S,TECHNOLOGY,advanced,TECHNOLOGYと他の手法との違いは何ですか？,3-5文
cc_news_371_Global GIS Market in Telecom S,MANAGEMENT,advanced,MANAGEMENTの技術的な詳細を説明してください。,3-5文
cc_news_371_Global GIS Market in Telecom S,MANAGEMENT,advanced,MANAGEMENTと他の手法との違いは何ですか？,3-5文
cc_news_371_Global GIS Market in Telecom S,BUSINESS,advanced,BUSINESSの技術的な詳細を説明してください。,3-5文
cc_news_371_Global GIS Market in Telecom S,BUSINESS,advanced,BUSINESSと他の手法との違いは何ですか？,3-5文
cc_news_371_Global GIS Market in Telecom S,INDUSTRY,advanced,INDUSTRYの技術的な詳細を説明してください。,3-5文
cc_news_371_Global GIS Market in Telecom S,INDUSTRY,advanced,INDUSTRYと他の手法との違いは何ですか？,3-5文
cc_news_372_Trial starts for woman charged,Alexandria,advanced,Alexandriaの応用例を挙げてください。,3-5文
cc_news_372_Trial starts for woman charged,Alexandria,advanced,Alexandriaの課題と解決策は何ですか？,3-5文
cc_news_372_Trial starts for woman charged,arrested,advanced,arrestedの応用例を挙げてください。,3-5文
cc_news_372_Trial starts for woman charged,arrested,advanced,arrestedの課題と解決策は何ですか？,3-5文
cc_news_372_Trial starts for woman charged,expected,advanced,expectedの応用例を挙げてください。,3-5文
cc_news_372_Trial starts for woman charged,expected,advanced,expectedの課題と解決策は何ですか？,3-5文
cc_news_373_Chang Redux: US man employs un,Donaldson,advanced,Donaldsonの応用例を挙げてください。,3-5文
cc_news_373_Chang Redux: US man employs un,Donaldson,advanced,Donaldsonの課題と解決策は何ですか？,3-5文
cc_news_373_Chang Redux: US man employs un,underhand,advanced,underhandの応用例を挙げてください。,3-5文
cc_news_373_Chang Redux: US man employs un,underhand,advanced,underhandの課題と解決策は何ですか？,3-5文
cc_news_373_Chang Redux: US man employs un,Dimitrov,advanced,Dimitrovの応用例を挙げてください。,3-5文
cc_news_373_Chang Redux: US man employs un,Dimitrov,advanced,Dimitrovの課題と解決策は何ですか？,3-5文
cc_news_373_Chang Redux: US man employs un,serve,basic,serveとは何ですか？,1-2文
cc_news_373_Chang Redux: US man employs un,serve,basic,serveについて説明してください。,1-2文
cc_news_374_Treasury boosts size of securi,WASHINGTON,advanced,WASHINGTONの技術的な詳細を説明してください。,3-5文
cc_news_374_Treasury boosts size of securi,WASHINGTON,advanced,WASHINGTONと他の手法との違いは何ですか？,3-5文
cc_news_374_Treasury boosts size of securi,securities,advanced,securitiesの応用例を挙げてください。,3-5文
cc_news_374_Treasury boosts size of securi,securities,advanced,securitiesの課題と解決策は何ですか？,3-5文
cc_news_374_Treasury boosts size of securi,offerings,advanced,offeringsの応用例を挙げてください。,3-5文
cc_news_374_Treasury boosts size of securi,offerings,advanced,offeringsの課題と解決策は何ですか？,3-5文
cc_news_375_Afghan troops free prisoners h,district,advanced,districtの応用例を挙げてください。,3-5文
cc_news_375_Afghan troops free prisoners h,district,advanced,districtの課題と解決策は何ですか？,3-5文
cc_news_375_Afghan troops free prisoners h,Taliban,intermediate,Talibanはどのように使われますか？,2-3文
cc_news_375_Afghan troops free prisoners h,Taliban,intermediate,Talibanの利点は何ですか？,2-3文
cc_news_375_Afghan troops free prisoners h,Afghan,intermediate,Afghanはどのように使われますか？,2-3文
cc_news_375_Afghan troops free prisoners h,Afghan,intermediate,Afghanの利点は何ですか？,2-3文
cc_news_376_Daimler reports record profit ,FRANKFURT,advanced,FRANKFURTの技術的な詳細を説明してください。,3-5文
cc_news_376_Daimler reports record profit ,FRANKFURT,advanced,FRANKFURTと他の手法との違いは何ですか？,3-5文
cc_news_376_Daimler reports record profit ,earnings,advanced,earningsの応用例を挙げてください。,3-5文
cc_news_376_Daimler reports record profit ,earnings,advanced,earningsの課題と解決策は何ですか？,3-5文
cc_news_376_Daimler reports record profit ,Daimler,intermediate,Daimlerはどのように使われますか？,2-3文
cc_news_376_Daimler reports record profit ,Daimler,intermediate,Daimlerの利点は何ですか？,2-3文
cc_news_377_'Remember Me' songwriters on b,songwriters,advanced,songwritersの応用例を挙げてください。,3-5文
cc_news_377_'Remember Me' songwriters on b,songwriters,advanced,songwritersの課題と解決策は何ですか？,3-5文
cc_news_377_'Remember Me' songwriters on b,Remember,advanced,Rememberの応用例を挙げてください。,3-5文
cc_news_377_'Remember Me' songwriters on b,Remember,advanced,Rememberの課題と解決策は何ですか？,3-5文
cc_news_377_'Remember Me' songwriters on b,Anderson,advanced,Andersonの応用例を挙げてください。,3-5文
cc_news_377_'Remember Me' songwriters on b,Anderson,advanced,Andersonの課題と解決策は何ですか？,3-5文
cc_news_378_Top 25 Capsules,LEXINGTON,advanced,LEXINGTONの技術的な詳細を説明してください。,3-5文
cc_news_378_Top 25 Capsules,LEXINGTON,advanced,LEXINGTONと他の手法との違いは何ですか？,3-5文
cc_news_378_Top 25 Capsules,LAFAYETTE,advanced,LAFAYETTEの技術的な詳細を説明してください。,3-5文
cc_news_378_Top 25 Capsules,LAFAYETTE,advanced,LAFAYETTEと他の手法との違いは何ですか？,3-5文
cc_news_378_Top 25 Capsules,FLORIDA,advanced,FLORIDAの技術的な詳細を説明してください。,3-5文
cc_news_378_Top 25 Capsules,FLORIDA,advanced,FLORIDAと他の手法との違いは何ですか？,3-5文
cc_news_378_Top 25 Capsules,RUTGERS,advanced,RUTGERSの技術的な詳細を説明してください。,3-5文
cc_news_378_Top 25 Capsules,RUTGERS,advanced,RUTGERSと他の手法との違いは何ですか？,3-5文
cc_news_379_'Sex in the City' star Cynthia,Democratic,advanced,Democraticの応用例を挙げてください。,3-5文
cc_news_379_'Sex in the City' star Cynthia,Democratic,advanced,Democraticの課題と解決策は何ですか？,3-5文
cc_news_379_'Sex in the City' star Cynthia,Cynthia,intermediate,Cynthiaはどのように使われますか？,2-3文
cc_news_379_'Sex in the City' star Cynthia,Cynthia,intermediate,Cynthiaの利点は何ですか？,2-3文
cc_news_379_'Sex in the City' star Cynthia,ALBANY,advanced,ALBANYの技術的な詳細を説明してください。,3-5文
cc_news_379_'Sex in the City' star Cynthia,ALBANY,advanced,ALBANYと他の手法との違いは何ですか？,3-5文
cc_news_380_Pakistan eliminates Zimbabwe f,Pakistan,advanced,Pakistanの応用例を挙げてください。,3-5文
cc_news_380_Pakistan eliminates Zimbabwe f,Pakistan,advanced,Pakistanの課題と解決策は何ですか？,3-5文
cc_news_380_Pakistan eliminates Zimbabwe f,Zimbabwe,advanced,Zimbabweの応用例を挙げてください。,3-5文
cc_news_380_Pakistan eliminates Zimbabwe f,Zimbabwe,advanced,Zimbabweの課題と解決策は何ですか？,3-5文
cc_news_380_Pakistan eliminates Zimbabwe f,against,intermediate,againstはどのように使われますか？,2-3文
cc_news_380_Pakistan eliminates Zimbabwe f,against,intermediate,againstの利点は何ですか？,2-3文
cc_news_380_Pakistan eliminates Zimbabwe f,century,intermediate,centuryはどのように使われますか？,2-3文
cc_news_380_Pakistan eliminates Zimbabwe f,century,intermediate,centuryの利点は何ですか？,2-3文
cc_news_381_National Hockey League,Philadelphia,advanced,Philadelphiaの応用例を挙げてください。,3-5文
cc_news_381_National Hockey League,Philadelphia,advanced,Philadelphiaの課題と解決策は何ですか？,3-5文
cc_news_381_National Hockey League,Washington,advanced,Washingtonの応用例を挙げてください。,3-5文
cc_news_381_National Hockey League,Washington,advanced,Washingtonの課題と解決策は何ですか？,3-5文
cc_news_381_National Hockey League,Islanders,advanced,Islandersの応用例を挙げてください。,3-5文
cc_news_381_National Hockey League,Islanders,advanced,Islandersの課題と解決策は何ですか？,3-5文
cc_news_381_National Hockey League,Edmonton,advanced,Edmontonの応用例を挙げてください。,3-5文
cc_news_381_National Hockey League,Edmonton,advanced,Edmontonの課題と解決策は何ですか？,3-5文
cc_news_381_National Hockey League,Colorado,advanced,Coloradoの応用例を挙げてください。,3-5文
cc_news_381_National Hockey League,Colorado,advanced,Coloradoの課題と解決策は何ですか？,3-5文
cc_news_382_Text of President Donald Trump,incredible,advanced,incredibleの応用例を挙げてください。,3-5文
cc_news_382_Text of President Donald Trump,incredible,advanced,incredibleの課題と解決策は何ですか？,3-5文
cc_news_382_Text of President Donald Trump,President,advanced,Presidentの応用例を挙げてください。,3-5文
cc_news_382_Text of President Donald Trump,President,advanced,Presidentの課題と解決策は何ですか？,3-5文
cc_news_382_Text of President Donald Trump,Americans,advanced,Americansの応用例を挙げてください。,3-5文
cc_news_382_Text of President Donald Trump,Americans,advanced,Americansの課題と解決策は何ですか？,3-5文
cc_news_382_Text of President Donald Trump,aftermath,advanced,aftermathの応用例を挙げてください。,3-5文
cc_news_382_Text of President Donald Trump,aftermath,advanced,aftermathの課題と解決策は何ですか？,3-5文
cc_news_382_Text of President Donald Trump,Congress,advanced,Congressの応用例を挙げてください。,3-5文
cc_news_382_Text of President Donald Trump,Congress,advanced,Congressの課題と解決策は何ですか？,3-5文
cc_news_383_Can the average Taiwanese pers,experiment,advanced,experimentの応用例を挙げてください。,3-5文
cc_news_383_Can the average Taiwanese pers,experiment,advanced,experimentの課題と解決策は何ですか？,3-5文
cc_news_383_Can the average Taiwanese pers,directions,advanced,directionsの応用例を挙げてください。,3-5文
cc_news_383_Can the average Taiwanese pers,directions,advanced,directionsの課題と解決策は何ですか？,3-5文
cc_news_383_Can the average Taiwanese pers,Taiwanese,advanced,Taiwaneseの応用例を挙げてください。,3-5文
cc_news_383_Can the average Taiwanese pers,Taiwanese,advanced,Taiwaneseの課題と解決策は何ですか？,3-5文
cc_news_383_Can the average Taiwanese pers,English,basic,Englishとは何ですか？,1-2文
cc_news_383_Can the average Taiwanese pers,English,basic,Englishについて説明してください。,1-2文
cc_news_384_Hearing set in case of Minneso,Prosecutors,advanced,Prosecutorsの応用例を挙げてください。,3-5文
cc_news_384_Hearing set in case of Minneso,Prosecutors,advanced,Prosecutorsの課題と解決策は何ですか？,3-5文
cc_news_384_Hearing set in case of Minneso,Minnesota,advanced,Minnesotaの応用例を挙げてください。,3-5文
cc_news_384_Hearing set in case of Minneso,Minnesota,advanced,Minnesotaの課題と解決策は何ですか？,3-5文
cc_news_384_Hearing set in case of Minneso,shooting,advanced,shootingの応用例を挙げてください。,3-5文
cc_news_384_Hearing set in case of Minneso,shooting,advanced,shootingの課題と解決策は何ですか？,3-5文
cc_news_385_Michigan police department to ,Michigan,advanced,Michiganの応用例を挙げてください。,3-5文
cc_news_385_Michigan police department to ,Michigan,advanced,Michiganの課題と解決策は何ですか？,3-5文
cc_news_385_Michigan police department to ,Randall,basic,Randallとは何ですか？,1-2文
cc_news_385_Michigan police department to ,Randall,basic,Randallについて説明してください。,1-2文
cc_news_385_Michigan police department to ,police,basic,policeとは何ですか？,1-2文
cc_news_385_Michigan police department to ,police,basic,policeについて説明してください。,1-2文
cc_news_385_Michigan police department to ,Nassar,basic,Nassarとは何ですか？,1-2文
cc_news_385_Michigan police department to ,Nassar,basic,Nassarについて説明してください。,1-2文
cc_news_386_Pentagon salutes US-India ties,Pentagon,advanced,Pentagonの応用例を挙げてください。,3-5文
cc_news_386_Pentagon salutes US-India ties,Pentagon,advanced,Pentagonの課題と解決策は何ですか？,3-5文
cc_news_386_Pentagon salutes US-India ties,HARBOR,advanced,HARBORの技術的な詳細を説明してください。,3-5文
cc_news_386_Pentagon salutes US-India ties,HARBOR,advanced,HARBORと他の手法との違いは何ですか？,3-5文
cc_news_386_Pentagon salutes US-India ties,HICKAM,advanced,HICKAMの技術的な詳細を説明してください。,3-5文
cc_news_386_Pentagon salutes US-India ties,HICKAM,advanced,HICKAMと他の手法との違いは何ですか？,3-5文
cc_news_387_Islamic State group claims the,caliphate,advanced,caliphateの応用例を挙げてください。,3-5文
cc_news_387_Islamic State group claims the,caliphate,advanced,caliphateの課題と解決策は何ですか？,3-5文
cc_news_387_Islamic State group claims the,Islamic,intermediate,Islamicはどのように使われますか？,2-3文
cc_news_387_Islamic State group claims the,Islamic,intermediate,Islamicの利点は何ですか？,2-3文
cc_news_387_Islamic State group claims the,Belgian,intermediate,Belgianはどのように使われますか？,2-3文
cc_news_387_Islamic State group claims the,Belgian,intermediate,Belgianの利点は何ですか？,2-3文
cc_news_388_German state orders crosses mo,government,advanced,governmentの応用例を挙げてください。,3-5文
cc_news_388_German state orders crosses mo,government,advanced,governmentの課題と解決策は何ですか？,3-5文
cc_news_388_German state orders crosses mo,buildings,advanced,buildingsの応用例を挙げてください。,3-5文
cc_news_388_German state orders crosses mo,buildings,advanced,buildingsの課題と解決策は何ですか？,3-5文
cc_news_388_German state orders crosses mo,Christian,advanced,Christianの応用例を挙げてください。,3-5文
cc_news_388_German state orders crosses mo,Christian,advanced,Christianの課題と解決策は何ですか？,3-5文
cc_news_389_Image of Asia: Preparing a sai,Sydney,intermediate,Sydneyはどのように使われますか？,2-3文
cc_news_389_Image of Asia: Preparing a sai,Sydney,intermediate,Sydneyの利点は何ですか？,2-3文
cc_news_389_Image of Asia: Preparing a sai,Hobart,intermediate,Hobartはどのように使われますか？,2-3文
cc_news_389_Image of Asia: Preparing a sai,Hobart,intermediate,Hobartの利点は何ですか？,2-3文
cc_news_389_Image of Asia: Preparing a sai,yacht,intermediate,yachtはどのように使われますか？,2-3文
cc_news_389_Image of Asia: Preparing a sai,yacht,intermediate,yachtの利点は何ですか？,2-3文
"cc_news_390_Jordan Peele talks Oscars, 'Ge",nominations,advanced,nominationsの応用例を挙げてください。,3-5文
"cc_news_390_Jordan Peele talks Oscars, 'Ge",nominations,advanced,nominationsの課題と解決策は何ですか？,3-5文
"cc_news_390_Jordan Peele talks Oscars, 'Ge",important,advanced,importantの応用例を挙げてください。,3-5文
"cc_news_390_Jordan Peele talks Oscars, 'Ge",important,advanced,importantの課題と解決策は何ですか？,3-5文
"cc_news_390_Jordan Peele talks Oscars, 'Ge",ANGELES,advanced,ANGELESの技術的な詳細を説明してください。,3-5文
"cc_news_390_Jordan Peele talks Oscars, 'Ge",ANGELES,advanced,ANGELESと他の手法との違いは何ですか？,3-5文
"cc_news_390_Jordan Peele talks Oscars, 'Ge",message,intermediate,messageはどのように使われますか？,2-3文
"cc_news_390_Jordan Peele talks Oscars, 'Ge",message,intermediate,messageの利点は何ですか？,2-3文
cc_news_391_National Hockey League,Pittsburgh,advanced,Pittsburghの応用例を挙げてください。,3-5文
cc_news_391_National Hockey League,Pittsburgh,advanced,Pittsburghの課題と解決策は何ですか？,3-5文
cc_news_391_National Hockey League,Division,advanced,Divisionの応用例を挙げてください。,3-5文
cc_news_391_National Hockey League,Division,advanced,Divisionの課題と解決策は何ですか？,3-5文
cc_news_391_National Hockey League,Montreal,advanced,Montrealの応用例を挙げてください。,3-5文
cc_news_391_National Hockey League,Montreal,advanced,Montrealの課題と解決策は何ですか？,3-5文
cc_news_391_National Hockey League,Detroit,intermediate,Detroitはどのように使われますか？,2-3文
cc_news_391_National Hockey League,Detroit,intermediate,Detroitの利点は何ですか？,2-3文
cc_news_391_National Hockey League,Toronto,intermediate,Torontoはどのように使われますか？,2-3文
cc_news_391_National Hockey League,Toronto,intermediate,Torontoの利点は何ですか？,2-3文
cc_news_392_Dutch safety watchdog urges im,cooperation,advanced,cooperationの応用例を挙げてください。,3-5文
cc_news_392_Dutch safety watchdog urges im,cooperation,advanced,cooperationの課題と解決策は何ですか？,3-5文
cc_news_392_Dutch safety watchdog urges im,countries,advanced,countriesの応用例を挙げてください。,3-5文
cc_news_392_Dutch safety watchdog urges im,countries,advanced,countriesの課題と解決策は何ですか？,3-5文
cc_news_392_Dutch safety watchdog urges im,watchdog,advanced,watchdogの応用例を挙げてください。,3-5文
cc_news_392_Dutch safety watchdog urges im,watchdog,advanced,watchdogの課題と解決策は何ですか？,3-5文
cc_news_393_Pentagon to allow transgender ,transgender,advanced,transgenderの応用例を挙げてください。,3-5文
cc_news_393_Pentagon to allow transgender ,transgender,advanced,transgenderの課題と解決策は何ですか？,3-5文
cc_news_393_Pentagon to allow transgender ,Pentagon,advanced,Pentagonの応用例を挙げてください。,3-5文
cc_news_393_Pentagon to allow transgender ,Pentagon,advanced,Pentagonの課題と解決策は何ですか？,3-5文
cc_news_393_Pentagon to allow transgender ,military,advanced,militaryの応用例を挙げてください。,3-5文
cc_news_393_Pentagon to allow transgender ,military,advanced,militaryの課題と解決策は何ですか？,3-5文
cc_news_393_Pentagon to allow transgender ,medical,basic,medicalとは何ですか？,1-2文
cc_news_393_Pentagon to allow transgender ,medical,basic,medicalについて説明してください。,1-2文
cc_news_394_Alpine ski techs are out of si,Switzerland,advanced,Switzerlandの応用例を挙げてください。,3-5文
cc_news_394_Alpine ski techs are out of si,Switzerland,advanced,Switzerlandの課題と解決策は何ですか？,3-5文
cc_news_394_Alpine ski techs are out of si,downhill,advanced,downhillの応用例を挙げてください。,3-5文
cc_news_394_Alpine ski techs are out of si,downhill,advanced,downhillの課題と解決策は何ですか？,3-5文
cc_news_394_Alpine ski techs are out of si,season,basic,seasonとは何ですか？,1-2文
cc_news_394_Alpine ski techs are out of si,season,basic,seasonについて説明してください。,1-2文
cc_news_394_Alpine ski techs are out of si,Mussi,basic,Mussiとは何ですか？,1-2文
cc_news_394_Alpine ski techs are out of si,Mussi,basic,Mussiについて説明してください。,1-2文
cc_news_394_Alpine ski techs are out of si,skis,basic,skisとは何ですか？,1-2文
cc_news_394_Alpine ski techs are out of si,skis,basic,skisについて説明してください。,1-2文
cc_news_395_Olympic downhill designer says,Switzerland,advanced,Switzerlandの応用例を挙げてください。,3-5文
cc_news_395_Olympic downhill designer says,Switzerland,advanced,Switzerlandの課題と解決策は何ですか？,3-5文
cc_news_395_Olympic downhill designer says,downhill,advanced,downhillの応用例を挙げてください。,3-5文
cc_news_395_Olympic downhill designer says,downhill,advanced,downhillの課題と解決策は何ですか？,3-5文
cc_news_395_Olympic downhill designer says,Olympic,basic,Olympicとは何ですか？,1-2文
cc_news_395_Olympic downhill designer says,Olympic,basic,Olympicについて説明してください。,1-2文
cc_news_395_Olympic downhill designer says,MORITZ,advanced,MORITZの技術的な詳細を説明してください。,3-5文
cc_news_395_Olympic downhill designer says,MORITZ,advanced,MORITZと他の手法との違いは何ですか？,3-5文
cc_news_396_DC statehood supporters to lob,statehood,advanced,statehoodの応用例を挙げてください。,3-5文
cc_news_396_DC statehood supporters to lob,statehood,advanced,statehoodの課題と解決策は何ですか？,3-5文
cc_news_396_DC statehood supporters to lob,Congress,advanced,Congressの応用例を挙げてください。,3-5文
cc_news_396_DC statehood supporters to lob,Congress,advanced,Congressの課題と解決策は何ですか？,3-5文
cc_news_396_DC statehood supporters to lob,District,advanced,Districtの応用例を挙げてください。,3-5文
cc_news_396_DC statehood supporters to lob,District,advanced,Districtの課題と解決策は何ですか？,3-5文
cc_news_397_The Latest: Pacific admiral co,President,advanced,Presidentの応用例を挙げてください。,3-5文
cc_news_397_The Latest: Pacific admiral co,President,advanced,Presidentの課題と解決策は何ですか？,3-5文
cc_news_397_The Latest: Pacific admiral co,Trump,basic,Trumpとは何ですか？,1-2文
cc_news_397_The Latest: Pacific admiral co,Trump,basic,Trumpについて説明してください。,1-2文
cc_news_397_The Latest: Pacific admiral co,Korea,basic,Koreaとは何ですか？,1-2文
cc_news_397_The Latest: Pacific admiral co,Korea,basic,Koreaについて説明してください。,1-2文
cc_news_398_Amazing Lash Studio Success At,PROFESSIONAL,advanced,PROFESSIONALの技術的な詳細を説明してください。,3-5文
cc_news_398_Amazing Lash Studio Success At,PROFESSIONAL,advanced,PROFESSIONALと他の手法との違いは何ですか？,3-5文
cc_news_398_Amazing Lash Studio Success At,SCOTTSDALE,advanced,SCOTTSDALEの技術的な詳細を説明してください。,3-5文
cc_news_398_Amazing Lash Studio Success At,SCOTTSDALE,advanced,SCOTTSDALEと他の手法との違いは何ですか？,3-5文
cc_news_398_Amazing Lash Studio Success At,COSMETICS,advanced,COSMETICSの技術的な詳細を説明してください。,3-5文
cc_news_398_Amazing Lash Studio Success At,COSMETICS,advanced,COSMETICSと他の手法との違いは何ですか？,3-5文
cc_news_398_Amazing Lash Studio Success At,SPECIALTY,advanced,SPECIALTYの技術的な詳細を説明してください。,3-5文
cc_news_398_Amazing Lash Studio Success At,SPECIALTY,advanced,SPECIALTYと他の手法との違いは何ですか？,3-5文
cc_news_398_Amazing Lash Studio Success At,BUSINESS,advanced,BUSINESSの技術的な詳細を説明してください。,3-5文
cc_news_398_Amazing Lash Studio Success At,BUSINESS,advanced,BUSINESSと他の手法との違いは何ですか？,3-5文
cc_news_399_Eriksen scores after 11 second,Eriksen,intermediate,Eriksenはどのように使われますか？,2-3文
cc_news_399_Eriksen scores after 11 second,Eriksen,intermediate,Eriksenの利点は何ですか？,2-3文
cc_news_399_Eriksen scores after 11 second,seconds,intermediate,secondsはどのように使われますか？,2-3文
cc_news_399_Eriksen scores after 11 second,seconds,intermediate,secondsの利点は何ですか？,2-3文
cc_news_399_Eriksen scores after 11 second,fastest,intermediate,fastestはどのように使われますか？,2-3文
cc_news_399_Eriksen scores after 11 second,fastest,intermediate,fastestの利点は何ですか？,2-3文
cc_news_400_Fruits and Vegetable Processin,MANUFACTURING,advanced,MANUFACTURINGの技術的な詳細を説明してください。,3-5文
cc_news_400_Fruits and Vegetable Processin,MANUFACTURING,advanced,MANUFACTURINGと他の手法との違いは何ですか？,3-5文
cc_news_400_Fruits and Vegetable Processin,Processing,advanced,Processingの応用例を挙げてください。,3-5文
cc_news_400_Fruits and Vegetable Processin,Processing,advanced,Processingの課題と解決策は何ですか？,3-5文
cc_news_400_Fruits and Vegetable Processin,Vegetable,advanced,Vegetableの応用例を挙げてください。,3-5文
cc_news_400_Fruits and Vegetable Processin,Vegetable,advanced,Vegetableの課題と解決策は何ですか？,3-5文
cc_news_400_Fruits and Vegetable Processin,Equipment,advanced,Equipmentの応用例を挙げてください。,3-5文
cc_news_400_Fruits and Vegetable Processin,Equipment,advanced,Equipmentの課題と解決策は何ですか？,3-5文
cc_news_400_Fruits and Vegetable Processin,BUSINESS,advanced,BUSINESSの技術的な詳細を説明してください。,3-5文
cc_news_400_Fruits and Vegetable Processin,BUSINESS,advanced,BUSINESSと他の手法との違いは何ですか？,3-5文
cc_news_401_Man accused in terror plot ask,deportation,advanced,deportationの応用例を挙げてください。,3-5文
cc_news_401_Man accused in terror plot ask,deportation,advanced,deportationの課題と解決策は何ですか？,3-5文
cc_news_401_Man accused in terror plot ask,COLUMBUS,advanced,COLUMBUSの技術的な詳細を説明してください。,3-5文
cc_news_401_Man accused in terror plot ask,COLUMBUS,advanced,COLUMBUSと他の手法との違いは何ですか？,3-5文
cc_news_401_Man accused in terror plot ask,Mohamud,basic,Mohamudとは何ですか？,1-2文
cc_news_401_Man accused in terror plot ask,Mohamud,basic,Mohamudについて説明してください。,1-2文
cc_news_401_Man accused in terror plot ask,prison,intermediate,prisonはどのように使われますか？,2-3文
cc_news_401_Man accused in terror plot ask,prison,intermediate,prisonの利点は何ですか？,2-3文
cc_news_402_ICYMI in NFL Week 14: Savage h,Roethlisberger,advanced,Roethlisbergerの応用例を挙げてください。,3-5文
cc_news_402_ICYMI in NFL Week 14: Savage h,Roethlisberger,advanced,Roethlisbergerの課題と解決策は何ですか？,3-5文
cc_news_402_ICYMI in NFL Week 14: Savage h,Savage,basic,Savageとは何ですか？,1-2文
cc_news_402_ICYMI in NFL Week 14: Savage h,Savage,basic,Savageについて説明してください。,1-2文
cc_news_402_ICYMI in NFL Week 14: Savage h,after,basic,afterとは何ですか？,1-2文
cc_news_402_ICYMI in NFL Week 14: Savage h,after,basic,afterについて説明してください。,1-2文
cc_news_402_ICYMI in NFL Week 14: Savage h,that,basic,thatとは何ですか？,1-2文
cc_news_402_ICYMI in NFL Week 14: Savage h,that,basic,thatについて説明してください。,1-2文
cc_news_403_Activists use spectacle of Sup,spectacle,advanced,spectacleの応用例を挙げてください。,3-5文
cc_news_403_Activists use spectacle of Sup,spectacle,advanced,spectacleの課題と解決策は何ですか？,3-5文
cc_news_403_Activists use spectacle of Sup,against,intermediate,againstはどのように使われますか？,2-3文
cc_news_403_Activists use spectacle of Sup,against,intermediate,againstの利点は何ですか？,2-3文
cc_news_403_Activists use spectacle of Sup,police,intermediate,policeはどのように使われますか？,2-3文
cc_news_403_Activists use spectacle of Sup,police,intermediate,policeの利点は何ですか？,2-3文
cc_news_404_National Hockey League,Philadelphia,advanced,Philadelphiaの応用例を挙げてください。,3-5文
cc_news_404_National Hockey League,Philadelphia,advanced,Philadelphiaの課題と解決策は何ですか？,3-5文
cc_news_404_National Hockey League,Washington,advanced,Washingtonの応用例を挙げてください。,3-5文
cc_news_404_National Hockey League,Washington,advanced,Washingtonの課題と解決策は何ですか？,3-5文
cc_news_404_National Hockey League,Islanders,advanced,Islandersの応用例を挙げてください。,3-5文
cc_news_404_National Hockey League,Islanders,advanced,Islandersの課題と解決策は何ですか？,3-5文
cc_news_404_National Hockey League,Edmonton,advanced,Edmontonの応用例を挙げてください。,3-5文
