question,answer,question_type,source_chunk_id,doc_id,dataset_type,chunk_idx
What is the Fusée Gelée exploit and what impact has it had on the Nintendo Switch?,Fusée Gelée is an exploit of an unpatchable flaw in Nvidia Tegra X1 bootROMs that allows arbitrary code execution; it has been used to install a custom ROM on a Nintendo Switch.,fact,chunk_0,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,0
Why can't manufacturers or Nvidia patch the Tegra X1 vulnerability described in the report?,"The Tegra X1 flaw exists in the bootROM, and those bootROMs cannot be patched after the chips leave the factory, making the vulnerability unfixable by firmware updates.",reason,chunk_0,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,0
Which processor does the Nintendo Switch use that is implicated by the Fusée Gelée vulnerability?,The Nintendo Switch runs on an NVIDIA Tegra X1 processor.,fact,chunk_1,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,1
How does the improperly coded USB control request cause a bootROM overflow in the Tegra X1?,"Some bootROM handlers return as many bytes as the host requests rather than only the bytes available, allowing a host to request up to 65,535 bytes and overflow the DMA buffer.",reason,chunk_1,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,1
What is the maximum number of bytes a host can request that can overflow the Tegra X1 DMA buffer?,"A host can request up to 65,535 bytes, which is enough to overflow the DMA buffer.",fact,chunk_1,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,1
Why can't a software patch fix the Tegra X1 bootROM vulnerability once devices are in consumers' hands?,"BootROM patches on Tegra X1 chips (ipatches) can only be applied at the factory during production, so chips that have left the assembly line cannot receive those fixes.",reason,chunk_2,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,2
What immediate action did security expert Temkin recommend for owners of affected devices?,Temkin recommended that anyone with an affected device should move on to a new one when possible.,application,chunk_2,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,2
What testing practice should manufacturers adopt to mitigate vulnerabilities like Fusée Gelée?,"Manufacturers should ensure their hardware is thoroughly tested against all possible attacks, including hardware-level and firmware exploits.",application,chunk_2,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,2
How was the Nintendo Switch forced to boot into recovery mode in order to exploit Fusée Gelée?,The device was forced into recovery mode via a hardware modification that simply required bending an exposed pin.,fact,chunk_3,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,3
Why does the article compare Fusée Gelée to Spectre and Meltdown?,"The comparison highlights that firmware and hardware vulnerabilities can be widespread and easily exploited, and that insufficient vulnerability discovery can lead to flaws affecting many devices.",comparison,chunk_3,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,3
What broader lesson should IT professionals take from the Fusée Gelée exploit regarding device security?,"IT professionals should prioritize hardware and firmware security, recognizing that hardware-level flaws can be exploited and that thorough testing and design attention are required to prevent such vulnerabilities.",reason,chunk_3,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,3
How should publicly accessible Tegra X1 devices be protected from tampering?,They should be placed in locked cases or secure mounts to prevent physical tampering.,fact,chunk_4,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,4
Why should Tegra X1 devices be closely monitored to ensure they aren't on a business network while modified?,"Because modified or rooted devices can open unexpected attack avenues, and monitoring prevents compromised devices from exposing the business network.",reason,chunk_4,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,4
Does the text consider the risk from a rooted Tegra X1 device to be high?,The text says the risk is minimal but still notes that rooted devices can create potential attack avenues.,fact,chunk_4,cc_news_80_'Unpatchable' Nintendo Switch ,cc_news,4
How are companies responding to the tech talent shortage when searching for employees?,"They are looking beyond traditional computer science graduates and expanding their search to nontraditional candidates, such as career-changers, people with disabilities, and those from unrelated backgrounds.",fact,chunk_0,cc_news_81_How to find and interview nont,cc_news,0
"Who warned that there are more open positions seeking computer science degrees than CS graduates, and what organization is he with?","Blake Angove, director of technology services at LaSalle Network, made that observation and urged considering nontraditional degrees.",fact,chunk_0,cc_news_81_How to find and interview nont,cc_news,0
What example does the text give of a nontraditional hire succeeding in a tech role?,"LaSalle Network placed an IT project manager who had a history degree, and the person has been doing well on the job.",fact,chunk_0,cc_news_81_How to find and interview nont,cc_news,0
Which skills were highlighted as transferable to a project management position from a nontechnical background?,Strong writing skills and analytical skills were highlighted as relating well to project management.,fact,chunk_1,cc_news_81_How to find and interview nont,cc_news,1
How does Mel Hennigan suggest revamping job postings to find broader candidate pools?,She recommends reverse engineering the position to base requirements on the outcomes needed rather than on specific degrees.,application,chunk_1,cc_news_81_How to find and interview nont,cc_news,1
What is the benefit of basing job requirements on objectives instead of requiring a particular degree?,Basing requirements on objectives broadens the spectrum of candidates by allowing those who can meet the objectives to qualify even without the specified degree.,reason,chunk_1,cc_news_81_How to find and interview nont,cc_news,1
"What degree do many companies require for every position, even administrative ones?","Many companies require a bachelor's degree for every position, including administrative roles.",fact,chunk_2,cc_news_81_How to find and interview nont,cc_news,2
Why does Hennigan recommend breaking job requirements down into tasks rather than relying on credentials?,She says breaking work into tasks lets employers judge candidates by their skills and abilities so the best candidate wins rather than simply those with credentials.,reason,chunk_2,cc_news_81_How to find and interview nont,cc_news,2
How can employers objectively assess whether programmers have the abilities to do the job?,Employers can use online tests or coding exercises and examine candidates' code repositories (like GitHub) to objectively judge programming ability.,application,chunk_2,cc_news_81_How to find and interview nont,cc_news,2
What recruiting alternative did Hennigan describe to replace the initial phone screen?,She described using a recruiting tool that gives candidates a set of questions to qualify or disqualify them based on abilities rather than credentials.,fact,chunk_3,cc_news_81_How to find and interview nont,cc_news,3
What benefit does budgeting for training provide when hiring nontraditional employees?,"Budgeting for training helps bring nontraditional employees up to speed, enabling faster hires and making the company more competitive.",reason,chunk_3,cc_news_81_How to find and interview nont,cc_news,3
How are companies that can afford training adjusting their technical hiring requirements?,Those companies are loosening some specific technical requirements and ramping employees up through training or certification.,fact,chunk_3,cc_news_81_How to find and interview nont,cc_news,3
What cost-effective method did Angove recommend to help new employees learn technical skills?,He recommended building a mentor program as a successful and cost-effective way to help new employees learn tech skills.,application,chunk_4,cc_news_81_How to find and interview nont,cc_news,4
"What's the difference between behavioral and situational interview questions, according to Jordan?","Behavioral questions ask about what a candidate has done previously, while situational questions present hypothetical scenarios to reveal thought process and are useful for candidates with minimal experience.",comparison,chunk_4,cc_news_81_How to find and interview nont,cc_news,4
Why is it important to listen for a nontraditional candidate's intent during interviews?,"Listening for intent helps interviewers understand the candidate's thought process and potential future behaviors, completing the picture formed by behavioral and situational responses.",reason,chunk_4,cc_news_81_How to find and interview nont,cc_news,4
What should interviewers focus on when a candidate has relevant experience in a different setting?,Interviewers should focus on the candidate's skill and the application of what they've done rather than where they did it.,fact,chunk_5,cc_news_81_How to find and interview nont,cc_news,5
What inclusivity measures did Microsoft undertake to attract more diverse candidates?,"Microsoft reworked job descriptions and trained managers on interviewing nontraditional candidates, among other inclusivity measures.",fact,chunk_5,cc_news_81_How to find and interview nont,cc_news,5
How many employees have been hired through Microsoft's autism hiring program and what proportion had applied previously?,"About 50 employees were hired through the program, and roughly half of them had applied to Microsoft previously.",fact,chunk_5,cc_news_81_How to find and interview nont,cc_news,5
Why does Microsoft aim to demystify and break down stereotypes of disabilities before interviews?,"Because demystifying stereotypes helps eliminate unconscious biases that recruiters, hiring managers, and teams might hold before interviewing a candidate.",reason,chunk_6,cc_news_81_How to find and interview nont,cc_news,6
What interview customizations does Microsoft train hiring managers to offer candidates?,"Managers are trained to offer options like performing technical interviews on the candidate's own device, spacing more time between multiple interviews, or lengthening each interview to allow adequate time to think and respond.",application,chunk_6,cc_news_81_How to find and interview nont,cc_news,6
How did offering customizations affect interview outcomes according to managers?,Managers found that offering customizations made all interviews more successful compared with not offering them.,comparison,chunk_6,cc_news_81_How to find and interview nont,cc_news,6
How is Via Browser described in the text?,"Via Browser is described as a lightweight, fast, customizable mini browser that doesn't feel like a ""mini"" browser.",fact,chunk_0,cc_news_82_How to install Android's Via B,cc_news,0
How does Via Browser compare to the default Android browser?,"Unlike the default Android browser Chrome that many users keep, Via is presented as a lighter, faster, and more customizable alternative.",comparison,chunk_0,cc_news_82_How to install Android's Via B,cc_news,0
How might an Android user benefit from choosing Via Browser over their default browser?,"An Android user could gain a faster, more customizable mobile browsing experience that may perform better than the default browser.",application,chunk_0,cc_news_82_How to install Android's Via B,cc_news,0
What are the steps to install Via Browser on an Android device?,"Open the Google Play Store, search for Via Browser, locate the entry by Lakor, tap Install, and allow the installation to complete; then launch Via from the home screen or App Drawer.",application,chunk_1,cc_news_82_How to install Android's Via B,cc_news,1
Which permissions does Via Browser request initially and how does the developer present them?,"Via warns users about necessary permissions such as Storage and Location, and the developer provides clear explanations so users don't feel the browser is spying on them.",fact,chunk_1,cc_news_82_How to install Android's Via B,cc_news,1
What's the difference between typing a search string and typing a URL into Via's search bar?,"Typing a search string returns Google search results, while typing a URL navigates directly to that website.",comparison,chunk_1,cc_news_82_How to install Android's Via B,cc_news,1
How do you change the default search engine in Via Browser?,"Tap the Menu button, go to Settings, choose General, scroll to Search Engine, and select from the available options.",application,chunk_2,cc_news_82_How to install Android's Via B,cc_news,2
How can you enable the pull-to-refresh gesture in Via Browser?,Open Settings → General → Operation and tap to enable the Pull to Refresh gesture.,application,chunk_2,cc_news_82_How to install Android's Via B,cc_news,2
What privacy features are enabled by default in Via Browser?,"By default Via has Do Not Track and Block Ads enabled and Location Access disabled, and it also includes an Incognito Mode.",fact,chunk_2,cc_news_82_How to install Android's Via B,cc_news,2
How do you open Incognito Mode in Via Browser?,Tap the Menu button and then select Incognito Mode from the menu.,application,chunk_3,cc_news_82_How to install Android's Via B,cc_news,3
How does Via Browser display and let you manage open tabs?,"A small square at the bottom shows the number of open tabs; tapping it reveals a popup to access tabs, and each tab can be closed by tapping its associated X.",fact,chunk_3,cc_news_82_How to install Android's Via B,cc_news,3
Why does the author prefer Via Browser over other mobile browsers?,"The author prefers Via because it offers the best ratio of speed, configurable options, and simplicity among the mobile browsers they've used.",reason,chunk_3,cc_news_82_How to install Android's Via B,cc_news,3
Which mobile browser does the author recommend trying?,"The author recommends trying Via Browser as a fast, simple, and lightweight mobile browser.",fact,chunk_4,cc_news_82_How to install Android's Via B,cc_news,4
Why does the author prefer Via Browser on mobile devices?,"Because it is fast, simple, and lightweight, making it well suited for use on the go.",reason,chunk_4,cc_news_82_How to install Android's Via B,cc_news,4
Which companies are mentioned as getting into autonomous transportation?,Ford and Domino's Pizza are mentioned as companies getting into autonomous transportation.,fact,chunk_0,cc_news_83_Free PDF download: Tech and th,cc_news,0
What obstacles to mainstream adoption of autonomous vehicles did Conner Forrest examine?,"He examined liability in accidents, insurance coverage, and fear caused by high-profile mishaps.",fact,chunk_0,cc_news_83_Free PDF download: Tech and th,cc_news,0
How can autonomous vehicles save lives according to Teena Maddox?,They can save lives by eliminating accidents caused by human error.,reason,chunk_0,cc_news_83_Free PDF download: Tech and th,cc_news,0
What difference did the research reveal about the companies named among the 10 leading autonomous vehicle firms?,"The list included some relatively unknown companies while excluding usual suspects such as Tesla, Uber, and Apple.",comparison,chunk_1,cc_news_83_Free PDF download: Tech and th,cc_news,1
How many professionals contributed predictions in the Tech Pro Research report?,The report gathered predictions from 289 professionals.,fact,chunk_1,cc_news_83_Free PDF download: Tech and th,cc_news,1
How can readers obtain all the stories from the Tech and the Future of Transportation report as a single document?,Readers can download the free PDF ebook of the report from ZDNet and TechRepublic (free registration required).,application,chunk_1,cc_news_83_Free PDF download: Tech and th,cc_news,1
What is the primary purpose of Windows Tags?,Windows Tags are keywords used to organize and search files (including Office and non-Office files).,fact,chunk_0,cc_news_84_How to use the Windows Tags pr,cc_news,0
Which versions of Windows and Office support the Windows Tags property?,"Windows Tags are available back to Windows Vista, and Office has supported tagging since at least Office 2007 (the article uses Office 2016 on Windows 10 as an example).",fact,chunk_0,cc_news_84_How to use the Windows Tags pr,cc_news,0
How can Tags help when sharing files via a server or OneDrive for Business?,"Tags let collaborators consistently label and search shared files, making it easier to find and manage files across a server or OneDrive for Business.",application,chunk_0,cc_news_84_How to use the Windows Tags pr,cc_news,0
What's the difference between Office Smart Tags and Windows Tags?,"They are not the same: Office Smart Tags are a different feature, whereas Windows Tags are file keywords used for organizing and searching.",comparison,chunk_1,cc_news_84_How to use the Windows Tags pr,cc_news,1
How can Tags be used beyond simply describing a file's contents?,"You can use Tags to describe file status or workflow actions—for example, tags like ""complete,"" ""not complete,"" or ""upload"" to group files needing the same treatment.",application,chunk_1,cc_news_84_How to use the Windows Tags pr,cc_news,1
How do you add a tag to an Office file during the Save As process?,"Open File > Save As, click More Options below the filename/location, then use the Tags control in the dialog to add keywords and click Save.",application,chunk_1,cc_news_84_How to use the Windows Tags pr,cc_news,1
How do you add more than one tag to an Office file?,Enter multiple keywords and separate each keyword with a semicolon.,fact,chunk_2,cc_news_84_How to use the Windows Tags pr,cc_news,2
What feature helps maintain consistency when tagging subsequent Office files?,"After you add a tag, Office displays it in an AutoComplete list, making it easier to reuse tags consistently for later files.",fact,chunk_2,cc_news_84_How to use the Windows Tags pr,cc_news,2
What tool does the text recommend using to find all your plant sale files?,The text recommends using File Explorer to find all your plant sale files.,fact,chunk_3,cc_news_84_How to use the Windows Tags pr,cc_news,3
Why can a quick search on a local drive return many files you aren't looking for?,Because a quick search can take a while and often turns up many files with matching terms that aren't the ones you want.,reason,chunk_3,cc_news_84_How to use the Windows Tags pr,cc_news,3
How can you run a quicker search when you already know which folder contains the files?,Select that specific folder before executing the search so the lookup is limited to that location and runs faster.,application,chunk_3,cc_news_84_How to use the Windows Tags pr,cc_news,3
Which Advanced Options setting should you make sure is unchecked to avoid seeing many unidentified files?,You should make sure System Files is unchecked unless you are specifically looking for system files.,fact,chunk_4,cc_news_84_How to use the Windows Tags pr,cc_news,4
How do you perform a tag-based search for files related to your plant sale in File Explorer?,"Open File Explorer, click This PC (or a folder/drive), and enter a search in the form: Tags: search string (for example, Tags: plant sale).",application,chunk_4,cc_news_84_How to use the Windows Tags pr,cc_news,4
How does a Tags search compare with a normal search that includes system files?,"A Tags search returns only the files you've tagged and avoids many unexpected or system files, whereas a normal search that includes system files can produce many unrelated results.",comparison,chunk_4,cc_news_84_How to use the Windows Tags pr,cc_news,4
What are the steps to add Tags to a file using File Explorer?,"Select the file in File Explorer, go to the View tab and click Details to open the Details pane, enter the Tags, and then click Save.",application,chunk_5,cc_news_84_How to use the Windows Tags pr,cc_news,5
"After adding Tags via File Explorer, which additional file type was included in the plant sale search results?",The search then returned a .jpg image in addition to the Excel plant list and the Word vendor contract.,fact,chunk_5,cc_news_84_How to use the Windows Tags pr,cc_news,5
Why might a Tags search be easier and quicker than browsing a folder's alphabetical list?,"Because some folders contain many files, and a Tags search filters results to only the relevant tagged items, reducing the number of files you must examine.",reason,chunk_5,cc_news_84_How to use the Windows Tags pr,cc_news,5
How can you sort or group a folder's contents by Tags in File Explorer?,"Click the View tab and choose Tags from the Sort By or Group By dropdown, or right-click the background and choose Tags from the Sort By or Group By options.",fact,chunk_6,cc_news_84_How to use the Windows Tags pr,cc_news,6
How do you add Tags to multiple files at once in File Explorer?,"Hold down the Ctrl key while selecting files to make a multi-file selection, then add Tags as you normally would, but note that if one selected file doesn't allow tagging the Tags control becomes inaccessible.",application,chunk_6,cc_news_84_How to use the Windows Tags pr,cc_news,6
"Why does the text say that Tags are ""only as good as the people adding them""?","Because tags (keywords) rely on users to add them consistently and accurately, so their usefulness depends on how well people apply them.",reason,chunk_6,cc_news_84_How to use the Windows Tags pr,cc_news,6
Can you add Tags to every file type using File Explorer?,"No; File Explorer doesn't allow tagging of every file type—for example, you can't tag a .txt file.",fact,chunk_7,cc_news_84_How to use the Windows Tags pr,cc_news,7
How would you search for files whose Content status property is set to Complete?,Use the search string Contentstatus: Complete to find files with the Content status set to Complete.,application,chunk_7,cc_news_84_How to use the Windows Tags pr,cc_news,7
Why might tagging be harder to implement across an organization than for an individual?,"Because people across an organization may not be on the same page about tagging, leading to inconsistent tags and incomplete search results.",reason,chunk_7,cc_news_84_How to use the Windows Tags pr,cc_news,7
What should you avoid sending with an initial request for help from the author?,"Do not send attached files with initial requests unless requested, because such requests with attached files will be deleted unread.",fact,chunk_8,cc_news_84_How to use the Windows Tags pr,cc_news,8
How should you phrase a question to increase the chance of getting a helpful response?,"Be as specific as possible, mention the app and version you are using, and ask focused questions (for example, explain why a particular formula isn't returning expected results rather than asking for general troubleshooting).",application,chunk_8,cc_news_84_How to use the Windows Tags pr,cc_news,8
How does using properties via the Details pane compare to using Tags in File Explorer?,"Using properties via the Details pane works similarly to Tags and can be searched (for example, Contentstatus: Complete), though not all file types support tagging via Tags.",comparison,chunk_8,cc_news_84_How to use the Windows Tags pr,cc_news,8
"How do many individuals first become managers, according to the text?","Many are thrust into management roles after demonstrating outstanding operational performance, often without formal preparation for management responsibilities.",fact,chunk_0,cc_news_85_How to work with a personal co,cc_news,0
Why can a crisis in leadership become a personal trauma for some new managers?,"Because individuals who prefer technical work or were unprepared for management can feel forced into unwanted roles, causing significant distress and dissatisfaction.",reason,chunk_0,cc_news_85_How to work with a personal co,cc_news,0
What should a manager know before engaging a personal coach?,A manager should have some idea of the shortcomings or problems they think they have so they can start the conversation and help the coach identify areas to address.,application,chunk_0,cc_news_85_How to work with a personal co,cc_news,0
"What is the intended purpose of manager coaching, as described in the text?","Manager coaching should be measurable and results-oriented, intended to actually improve performance and effectiveness rather than merely making someone feel better about their job.",fact,chunk_1,cc_news_85_How to work with a personal co,cc_news,1
What does the GROW coaching method stand for and where was it developed?,"GROW stands for Goals-Reality-Options-Will, and it was first developed in the UK in the 1980s.",fact,chunk_1,cc_news_85_How to work with a personal co,cc_news,1
How does step three (Options) of the GROW model help the person being coached?,"In the Options step, the person and coach explore possible actions by imagining what would happen if obstacles didn't exist or considering alternative approaches to reach the goal.",application,chunk_1,cc_news_85_How to work with a personal co,cc_news,1
What should you do if your coach does not use a results-oriented methodology?,"If your coach lacks a results-oriented methodology, you should consider looking at other coaching options or finding a coach with a measurable approach.",application,chunk_2,cc_news_85_How to work with a personal co,cc_news,2
What is the difference between coaching that is results-oriented and coaching that only aims to make you feel better?,"Results-oriented coaching focuses on measurable improvements in performance and effectiveness, while coaching that only aims to make you feel better provides emotional support without necessarily producing tangible performance gains.",comparison,chunk_2,cc_news_85_How to work with a personal co,cc_news,2
Why is it useful to have an idea of your perceived shortfalls before meeting a coach?,Having an idea of your shortfalls helps initiate a productive conversation with the coach and gives them a starting point to identify and address your management weaknesses.,reason,chunk_2,cc_news_85_How to work with a personal co,cc_news,2
What did management consultant Peter Drucker say about efficiency and effectiveness?,"Peter Drucker said, ""Efficiency is doing the thing right. Effectiveness is doing the right thing.""",fact,chunk_3,cc_news_85_How to work with a personal co,cc_news,3
Why might asking an employer for training sometimes reinforce a manager's reputation for non-assertiveness?,"Asking for training can signal deference and non-assertiveness to a boss, thereby reinforcing that perception instead of countering it.",reason,chunk_3,cc_news_85_How to work with a personal co,cc_news,3
What alternative to employer-sponsored training is suggested for someone worried about reinforcing a non-assertive image?,The text suggests investing personally in a career coach as an alternative to employer-sponsored training.,application,chunk_3,cc_news_85_How to work with a personal co,cc_news,3
"In which areas do managers typically pursue coaching, according to the text?","Managers pursue coaching to develop self-confidence in meetings and interactions, and to learn how to better balance their personal and professional lives.",fact,chunk_3,cc_news_85_How to work with a personal co,cc_news,3
How do the prices of the Raspberry Pi and the LattePanda Alpha compare?,"The Raspberry Pi costs about $35, while the LattePanda Alpha starts at $289, making the Alpha substantially more expensive.",comparison,chunk_0,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,0
Which class of processor does the LattePanda Alpha use and which laptop is it compared to?,"The LattePanda Alpha uses a 7th-generation Intel Core m3, the same class of processor found in that year's 12-inch MacBook.",comparison,chunk_0,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,0
"What are the main memory, storage, and connectivity specifications of the LattePanda Alpha?","The Alpha has 8GB of DDR3 memory, 64GB of flash storage, Gigabit Ethernet, 802.11ac Wi‑Fi, and USB 3 connectivity.",fact,chunk_0,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,0
Which operating systems will the LattePanda Alpha support?,DFRobot says the Alpha will ship with Windows 10 Pro and will also be compatible with a range of Linux‑based operating systems.,fact,chunk_1,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,1
"For what kinds of development work is the LattePanda Alpha designed, and why is it suited to that work?",The Alpha is designed for developers working in fields like robotics and the Internet of Things because it includes electronics and headers for adding a wide range of custom hardware.,application,chunk_1,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,1
What hardware expansion features and product variants does the Alpha offer?,The Alpha includes 2 x 50‑pin headers and an Arduino Leonardo co‑processor; DFRobot will also sell a version without eMMC storage for $269 and a lower‑specced LattePanda Delta starting at $129.,fact,chunk_1,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,1
What processor does the Delta run on?,The Delta runs on an Intel Celeron N4100 processor.,fact,chunk_2,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,2
How much RAM does the Delta board include?,The Delta includes 4GB of RAM.,fact,chunk_2,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,2
How did the company's earlier Windows 10–based developer board compare to the Raspberry Pi?,The earlier Windows 10–based board was higher specced and more expensive than the Raspberry Pi.,comparison,chunk_2,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,2
What crowdfunding progress had the Delta and Alpha boards made at the time of publication?,"The campaign had passed its £72,611 funding target and had raised just shy of £97,000 with 56 days left.",fact,chunk_3,"cc_news_86_Size of a Raspberry Pi, power ",cc_news,3
Why did the initial developer board attract reports of overheating and reduced performance?,"Reports said the board overheated without additional cooling, causing the processor to be throttled to a slower speed.",reason,chunk_0,cc_news_87_Storage survey aims to shed li,cc_news,0
Which newsletter is mentioned in Text 2?,TechRepublic's Open Source Weekly Newsletter is mentioned.,fact,chunk_0,cc_news_87_Storage survey aims to shed li,cc_news,0
Why did SNIA decide to repeat its storage survey after the one conducted a decade earlier?,SNIA officials concluded that industry changes—especially in storage technology and regulations regarding storage and archiving—made it necessary to gather updated information.,reason,chunk_0,cc_news_87_Storage survey aims to shed li,cc_news,0
How many questions are included in SNIA's 2017 survey and what topics do they cover?,"The 2017 survey contains 50 questions covering business drivers, data sources, organization goals, policies, preservation, privacy, security, and storage.",fact,chunk_1,cc_news_87_Storage survey aims to shed li,cc_news,1
Which respondent groups does SNIA hope to include in the 2017 survey that were not the primary focus in 2007?,"SNIA hopes to include archivists, record managers, and technologists, whereas the 2007 edition focused on technology managers.",fact,chunk_1,cc_news_87_Storage survey aims to shed li,cc_news,1
Why does SNIA leave storage questions open-ended and avoid mentioning specific brands?,They keep questions open-ended and brand-neutral to prevent vendors from easily rigging the survey results.,reason,chunk_1,cc_news_87_Storage survey aims to shed li,cc_news,1
What does 'media migration' mean in the context of the survey?,Media migration means periodically moving information to new media to ensure continued readability.,application,chunk_2,cc_news_87_Storage survey aims to shed li,cc_news,2
How do physical readability and logical readability differ according to the survey?,"Physical readability is the ability to read the storage media itself, while logical readability means the information is in a format that applications can read and interpret.",comparison,chunk_2,cc_news_87_Storage survey aims to shed li,cc_news,2
What question does the survey ask about auditing data stored by managed service providers or the cloud?,"The survey asks whether organizations audit or verify the integrity of data stored by a managed service provider or cloud (Yes/No) and, if so, how they do it.",fact,chunk_2,cc_news_87_Storage survey aims to shed li,cc_news,2
Why did Rivera express skepticism about companies that claim 100-year storage reliability?,Rivera noted such claims are largely based on laboratory endurance tests and cannot be truly proven in practice without unrealistic means like time travel.,reason,chunk_3,cc_news_87_Storage survey aims to shed li,cc_news,3
Which emerging technologies did Rivera suggest might be included in future editions of the survey?,"He suggested future surveys could include questions about DNA storage, persistent memory, and quantum computing.",fact,chunk_3,cc_news_87_Storage survey aims to shed li,cc_news,3
"According to the mapping in Text 1, what does the Bengali digit '৫' correspond to in Western numerals?",The Bengali digit '৫' corresponds to the Western numeral 5.,fact,chunk_0,cc_news_88_The werewolf family of Nepal,cc_news,0
How can the Bengali word নমস্কার be typed using Latin letters as shown in the examples?,"It can be typed as ""namaskaar"".",application,chunk_0,cc_news_88_The werewolf family of Nepal,cc_news,0
Why are ZWJ and ZWNJ characters used in this transliteration system?,"They alter ligature rendering: ZWJ produces a half-formed consonant while ZWNJ produces a dead (non-joining) consonant, allowing alternate visual forms.",reason,chunk_0,cc_news_88_The werewolf family of Nepal,cc_news,0
How should the ampersand symbol '&' be typed so it is interpreted as a literal symbol rather than having special meaning?,Type '&~' to input a literal ampersand according to the mapping.,application,chunk_0,cc_news_88_The werewolf family of Nepal,cc_news,0
What is the difference in effect between placing a ZWJ and placing a ZWNJ after a consonant?,"ZWJ (^) yields a half-formed consonant that joins visually, whereas ZWNJ (^^) produces a dead consonant that prevents joining.",comparison,chunk_1,cc_news_88_The werewolf family of Nepal,cc_news,1
What happens if a '~' character is typed immediately after a previously typed Bengali character?,Typing '~' after a Bengali character removes the previously typed Bengali character and then inserts the '~' symbol instead.,fact,chunk_1,cc_news_88_The werewolf family of Nepal,cc_news,1
How do you separate two English letters that normally form a single Bengali vowel (for example 'ai' or 'au') so they render as two vowels?,Insert a ZWJ (represented as '^') between them; it acts as a separator without adding a visible character and makes them render as two distinct vowels.,application,chunk_1,cc_news_88_The werewolf family of Nepal,cc_news,1
How is the tilde '~' typed literally according to the special-symbol mappings in Text 2?,Type '~~' to produce a literal tilde.,fact,chunk_2,cc_news_88_The werewolf family of Nepal,cc_news,2
"According to Rule #3 referenced in the texts, what is the default behavior for ligatures and how can it be modified?","By default ligatures will be rendered under Rule #3, and this rendering can be modified by inserting ZWJ or ZWNJ characters to produce alternate forms.",reason,chunk_2,cc_news_88_The werewolf family of Nepal,cc_news,2
Which English digits correspond to the Bengali numerals ০–৯?,"০ = 0, ১ = 1, ২ = 2, ৩ = 3, ৪ = 4, ৫ = 5, ৬ = 6, ৭ = 7, ৮ = 8, ৯ = 9.",fact,chunk_0,cc_news_89_Transgender College Principal ,cc_news,0
How do you type the ampersand (&) so it is interpreted literally by the input system?,"Type & followed by ~, i.e., &~.",fact,chunk_0,cc_news_89_Transgender College Principal ,cc_news,0
"Why do symbols like &, ~, *, :, ^, | and ' require a trailing ""~"" to be typed literally?",Because these symbols have special meaning in the typing system and appending ~ tells the system to output the literal symbol instead of triggering Bengali rendering.,reason,chunk_0,cc_news_89_Transgender College Principal ,cc_news,0
"What happens if you follow a character that would produce a Bengali glyph with a trailing ""~""?",The system removes the previously typed Bengali character and outputs the literal symbol that follows the ~.,fact,chunk_0,cc_news_89_Transgender College Principal ,cc_news,0
How does a consonant followed by a ZWJ character render?,A consonant followed by a ZWJ produces a half-formed (conjunct) consonant character.,fact,chunk_1,cc_news_89_Transgender College Principal ,cc_news,1
How does a consonant followed by a ZWNJ character render?,"A consonant followed by a ZWNJ produces a dead consonant character (i.e., prevents normal ligature formation).",fact,chunk_1,cc_news_89_Transgender College Principal ,cc_news,1
What is the difference between using ZWJ and ZWNJ after a consonant?,"ZWJ causes a half-formed (connected) consonant, while ZWNJ produces a dead (non-joining) consonant, preventing ligature formation.",comparison,chunk_1,cc_news_89_Transgender College Principal ,cc_news,1
How can you separate two English characters that normally form one Bengali vowel (such as ai or au) into two distinct vowels?,Insert the ZWJ character as a separator between the two English characters so they are treated as two separate vowels rather than a single diphthong.,application,chunk_2,cc_news_89_Transgender College Principal ,cc_news,2
How is the Bengali word প্রশ্ন transliterated into Latin letters in the examples?,The example transliteration given is prashn.,fact,chunk_2,cc_news_89_Transgender College Principal ,cc_news,2
Which English symbols are described as having special meaning in this input method?,The symbols & ~ * : ^ | ' are described as having special meaning.,fact,chunk_0,cc_news_90_জেনের সঙ্গে আলাপ‚প্রেম থেকে বি,cc_news,0
